date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:27:23	138624/138624	---MCZ	200	added ('OK')	font/ttf	etag:W/%2221d80-1988509f4d8%22	https://yassir.com/_next/static/media/TheSansArab-Plain.58f9337a.ttf	C:/Users/moham/Desktop/test/yassir.com/_next/static/media/TheSansArab-Plain.58f9337a.ttf	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:24	137872/137872	---MCZ	200	added ('OK')	font/ttf	etag:W/%2221a90-1988509f4d8%22	https://yassir.com/_next/static/media/TheSansArab-Bold.60319bf5.ttf	C:/Users/moham/Desktop/test/yassir.com/_next/static/media/TheSansArab-Bold.60319bf5.ttf	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:25	136964/136964	---MCZ	200	added ('OK')	font/ttf	etag:W/%2221704-1988509f4d8%22	https://yassir.com/_next/static/media/TheSansArab-ExtraBold.fa5d866d.ttf	C:/Users/moham/Desktop/test/yassir.com/_next/static/media/TheSansArab-ExtraBold.fa5d866d.ttf	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:26	134452/134452	---MCZ	200	added ('OK')	font/ttf	etag:W/%2220d34-1988509f4d8%22	https://yassir.com/_next/static/media/TheSansArab-Black.6f4845bb.ttf	C:/Users/moham/Desktop/test/yassir.com/_next/static/media/TheSansArab-Black.6f4845bb.ttf	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:26	38006/38006	---M--	200	added ('OK')	image/png	etag:W/%229476-19885077438%22	https://yassir.com/images/algeria/brand-arrow.png	C:/Users/moham/Desktop/test/yassir.com/images/algeria/brand-arrow.png	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:27	64027/64027	---M--	200	added ('OK')	image/png	etag:W/%22fa1b-19885077438%22	https://yassir.com/images/common/arrow-pattern.png	C:/Users/moham/Desktop/test/yassir.com/images/common/arrow-pattern.png	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:27	27037/27037	---M--	200	added ('OK')	image/png	etag:W/%22699d-19885077438%22	https://yassir.com/images/common/arrow-top.png	C:/Users/moham/Desktop/test/yassir.com/images/common/arrow-top.png	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:28	15346/15346	---M--	200	added ('OK')	image/png	etag:W/%223bf2-19885077438%22	https://yassir.com/images/common/banner-decoration-mobile.png	C:/Users/moham/Desktop/test/yassir.com/images/common/banner-decoration-mobile.png	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:29	78016/78016	---M--	200	added ('OK')	image/png	etag:W/%22130c0-19885077438%22	https://yassir.com/images/common/brand-arrows-background.png	C:/Users/moham/Desktop/test/yassir.com/images/common/brand-arrows-background.png	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:29	254222/254222	---M--	200	added ('OK')	image/png	etag:W/%223e10e-19885077438%22	https://yassir.com/images/common/map-mobile-bu.png	C:/Users/moham/Desktop/test/yassir.com/images/common/map-mobile-bu.png	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:31	176627/176627	---M--	200	added ('OK')	image/png	etag:W/%222b1f3-19885077438%22	https://yassir.com/images/common/map.png	C:/Users/moham/Desktop/test/yassir.com/images/common/map.png	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:31	57730/57730	---M--	200	added ('OK')	image/png	etag:W/%22e182-19885077438%22	https://yassir.com/images/global/Pattern.png	C:/Users/moham/Desktop/test/yassir.com/images/global/Pattern.png	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:32	1500/1500	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225dc-19885077438%22	https://yassir.com/images/global/ride-main-block/gradient.svg	C:/Users/moham/Desktop/test/yassir.com/images/global/ride-main-block/gradient.svg	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:33	387/387	---M--	200	added ('OK')	image/svg+xml	etag:W/%22183-19885077438%22	https://yassir.com/images/common/yassir-agent-gradient-primary.svg	C:/Users/moham/Desktop/test/yassir.com/images/common/yassir-agent-gradient-primary.svg	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:33	406/406	---M--	200	added ('OK')	image/svg+xml	etag:W/%22196-19885077438%22	https://yassir.com/images/common/yassir-agent-gradient-secondary.svg	C:/Users/moham/Desktop/test/yassir.com/images/common/yassir-agent-gradient-secondary.svg	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:34	598/598	---M--	200	added ('OK')	image/svg+xml	etag:W/%22256-19885077438%22	https://yassir.com/images/common/yassir-pay-footer-center.svg	C:/Users/moham/Desktop/test/yassir.com/images/common/yassir-pay-footer-center.svg	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:35	570/570	---M--	200	added ('OK')	image/svg+xml	etag:W/%2223a-19885077438%22	https://yassir.com/images/common/yassir-pay-footer-left.svg	C:/Users/moham/Desktop/test/yassir.com/images/common/yassir-pay-footer-left.svg	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:37	587/587	---M--	200	added ('OK')	image/svg+xml	etag:W/%2224b-19885077438%22	https://yassir.com/images/common/yassir-pay-footer-top-right.svg	C:/Users/moham/Desktop/test/yassir.com/images/common/yassir-pay-footer-top-right.svg	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:38	588/588	---M--	200	added ('OK')	image/svg+xml	etag:W/%2224c-19885077438%22	https://yassir.com/images/common/yassir-pay-main-block-bottom-right.svg	C:/Users/moham/Desktop/test/yassir.com/images/common/yassir-pay-main-block-bottom-right.svg	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:39	599/599	---M--	200	added ('OK')	image/svg+xml	etag:W/%22257-19885077438%22	https://yassir.com/images/common/yassir-pay-main-block-top-left.svg	C:/Users/moham/Desktop/test/yassir.com/images/common/yassir-pay-main-block-top-left.svg	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:40	1496/1496	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d8-19885077438%22	https://yassir.com/images/common/yassir-pay-main-block-top-right.svg	C:/Users/moham/Desktop/test/yassir.com/images/common/yassir-pay-main-block-top-right.svg	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:41	34029/34029	---M--	200	added ('OK')	image/png	etag:W/%2284ed-19885077438%22	https://yassir.com/images/algeria/brand-arrow-rtl.png	C:/Users/moham/Desktop/test/yassir.com/images/algeria/brand-arrow-rtl.png	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:42	1491/1491	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d3-19885077438%22	https://yassir.com/images/global/ride-main-block/gradient-sm.svg	C:/Users/moham/Desktop/test/yassir.com/images/global/ride-main-block/gradient-sm.svg	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:44	147540/147540	---M--	200	added ('OK')	image/png	etag:W/%2224054-19885077438%22	https://yassir.com/images/global/values-decoration.png	C:/Users/moham/Desktop/test/yassir.com/images/global/values-decoration.png	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:44	27491/27491	---M--	200	added ('OK')	image/png	etag:W/%226b63-19885077438%22	https://yassir.com/images/common/banner-decoration.png	C:/Users/moham/Desktop/test/yassir.com/images/common/banner-decoration.png	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:45	1514/1514	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ea-19885077438%22	https://yassir.com/images/global/ride-main-block/gradient-md.svg	C:/Users/moham/Desktop/test/yassir.com/images/global/ride-main-block/gradient-md.svg	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:46	677/677	---M--	200	added ('OK')	image/svg+xml	etag:W/%222a5-19885077438%22	https://yassir.com/images/global/ride-main-block/gradient-lg.svg	C:/Users/moham/Desktop/test/yassir.com/images/global/ride-main-block/gradient-lg.svg	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:47	676/676	---M--	200	added ('OK')	image/svg+xml	etag:W/%222a4-19885077438%22	https://yassir.com/images/global/ride-main-block/gradient-xl.svg	C:/Users/moham/Desktop/test/yassir.com/images/global/ride-main-block/gradient-xl.svg	(from https://yassir.com/_next/static/css/ebb1a49734afad4c.css)
00:27:47	24632/24632	---M--	200	added ('OK')	font/woff2	etag:W/%226038-1988509f4d8%22	https://yassir.com/_next/static/media/827d46c7c8eca363-s.p.woff2	C:/Users/moham/Desktop/test/yassir.com/_next/static/media/827d46c7c8eca363-s.p.woff2	(from https://yassir.com/_next/static/css/6fb77ee813e5aa0a.css)
00:27:48	25508/25508	---M--	200	added ('OK')	font/woff2	etag:W/%2263a4-1988509f4d8%22	https://yassir.com/_next/static/media/bf409932c46e5ec4-s.p.woff2	C:/Users/moham/Desktop/test/yassir.com/_next/static/media/bf409932c46e5ec4-s.p.woff2	(from https://yassir.com/_next/static/css/6fb77ee813e5aa0a.css)
00:27:53	25520/25520	---M--	200	added ('OK')	font/woff2	etag:W/%2263b0-1988509f4d8%22	https://yassir.com/_next/static/media/3def7576a9d8f35b-s.p.woff2	C:/Users/moham/Desktop/test/yassir.com/_next/static/media/3def7576a9d8f35b-s.p.woff2	(from https://yassir.com/_next/static/css/6fb77ee813e5aa0a.css)
00:27:53	25412/25412	---M--	200	added ('OK')	font/woff2	etag:W/%226344-1988509f4d8%22	https://yassir.com/_next/static/media/7d01d3d3f80c5a72-s.p.woff2	C:/Users/moham/Desktop/test/yassir.com/_next/static/media/7d01d3d3f80c5a72-s.p.woff2	(from https://yassir.com/_next/static/css/6fb77ee813e5aa0a.css)
00:27:54	25276/25276	---M--	200	added ('OK')	font/woff2	etag:W/%2262bc-1988509f4d8%22	https://yassir.com/_next/static/media/10da85d5d5b52289-s.p.woff2	C:/Users/moham/Desktop/test/yassir.com/_next/static/media/10da85d5d5b52289-s.p.woff2	(from https://yassir.com/_next/static/css/6fb77ee813e5aa0a.css)
00:27:54	24892/24892	---M--	200	added ('OK')	font/woff2	etag:W/%22613c-1988509f4d8%22	https://yassir.com/_next/static/media/ea51f00ba2d7e8ee-s.p.woff2	C:/Users/moham/Desktop/test/yassir.com/_next/static/media/ea51f00ba2d7e8ee-s.p.woff2	(from https://yassir.com/_next/static/css/6fb77ee813e5aa0a.css)
00:27:54	24724/24724	---M--	200	added ('OK')	font/woff2	etag:W/%226094-1988509f4d8%22	https://yassir.com/_next/static/media/c3019774e1542b34-s.p.woff2	C:/Users/moham/Desktop/test/yassir.com/_next/static/media/c3019774e1542b34-s.p.woff2	(from https://yassir.com/_next/static/css/6fb77ee813e5aa0a.css)
00:27:55	22000/22000	---M--	200	added ('OK')	font/woff2	etag:W/%2255f0-1988509f4d8%22	https://yassir.com/_next/static/media/c1bdd6cdeedf2d2c-s.p.woff2	C:/Users/moham/Desktop/test/yassir.com/_next/static/media/c1bdd6cdeedf2d2c-s.p.woff2	(from https://yassir.com/_next/static/css/6fb77ee813e5aa0a.css)
00:27:56	134452/134452	---MCZ	200	added ('OK')	font/ttf	etag:W/%2220d34-1988509f4d8%22	https://yassir.com/_next/static/media/6f4845bb4fb10121-s.p.ttf	C:/Users/moham/Desktop/test/yassir.com/_next/static/media/6f4845bb4fb10121-s.p.ttf	(from https://yassir.com/_next/static/css/6fb77ee813e5aa0a.css)
00:27:57	136964/136964	---MCZ	200	added ('OK')	font/ttf	etag:W/%2221704-1988509f4d8%22	https://yassir.com/_next/static/media/fa5d866dae5175ab-s.p.ttf	C:/Users/moham/Desktop/test/yassir.com/_next/static/media/fa5d866dae5175ab-s.p.ttf	(from https://yassir.com/_next/static/css/6fb77ee813e5aa0a.css)
00:27:57	137872/137872	---MCZ	200	added ('OK')	font/ttf	etag:W/%2221a90-1988509f4d8%22	https://yassir.com/_next/static/media/60319bf56dd309da-s.p.ttf	C:/Users/moham/Desktop/test/yassir.com/_next/static/media/60319bf56dd309da-s.p.ttf	(from https://yassir.com/_next/static/css/6fb77ee813e5aa0a.css)
00:27:58	138624/138624	---MCZ	200	added ('OK')	font/ttf	etag:W/%2221d80-1988509f4d8%22	https://yassir.com/_next/static/media/58f9337a5746ba28-s.p.ttf	C:/Users/moham/Desktop/test/yassir.com/_next/static/media/58f9337a5746ba28-s.p.ttf	(from https://yassir.com/_next/static/css/6fb77ee813e5aa0a.css)
00:27:59	138776/138776	---MCZ	200	added ('OK')	font/ttf	etag:W/%2221e18-1988509f4d8%22	https://yassir.com/_next/static/media/26a8fa597d138f3a-s.p.ttf	C:/Users/moham/Desktop/test/yassir.com/_next/static/media/26a8fa597d138f3a-s.p.ttf	(from https://yassir.com/_next/static/css/6fb77ee813e5aa0a.css)
00:27:59	10211/10211	---MCZ	200	added ('OK')	application/javascript	etag:W/%2227e3-1988509f4d8%22	https://yassir.com/_next/static/chunks/232.d10c2c4463f5c7e3.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/232.d10c2c4463f5c7e3.js	(from https://yassir.com/ar/business)
00:28:00	5802/5802	---MCZ	200	added ('OK')	application/javascript	etag:W/%2216aa-1988509f4d8%22	https://yassir.com/_next/static/chunks/1252.a1ad58f6898f6824.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/1252.a1ad58f6898f6824.js	(from https://yassir.com/ar/business)
00:28:01	2075/2075	---MCZ	200	added ('OK')	application/javascript	etag:W/%2281b-1988509f4d8%22	https://yassir.com/_next/static/chunks/1440.4648336ac3503f85.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/1440.4648336ac3503f85.js	(from https://yassir.com/ar/business)
00:28:01	4339/4339	---MCZ	200	added ('OK')	application/javascript	etag:W/%2210f3-1988509f4d8%22	https://yassir.com/_next/static/chunks/1697.41b53c812e03fa5d.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/1697.41b53c812e03fa5d.js	(from https://yassir.com/ar/business)
00:28:02	2918/2918	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b66-1988509f4d8%22	https://yassir.com/_next/static/chunks/4037.81b850b504ad3ced.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/4037.81b850b504ad3ced.js	(from https://yassir.com/ar/business)
00:28:03	7694/7694	---MCZ	200	added ('OK')	application/javascript	etag:W/%221e0e-1988509f4d8%22	https://yassir.com/_next/static/chunks/6696.4eab20ada9fd728d.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/6696.4eab20ada9fd728d.js	(from https://yassir.com/ar/business)
00:28:04	1029/1029	---M--	200	added ('OK')	image/png	etag:W7UrFtG20bnIOHJwI6+nGYrKdM8g4NS5Nf5AcoaD5Rw=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fbusiness%2Fechourouk.png&w=384&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/echourouk0c61.png	(from https://yassir.com/ar/business)
00:28:05	1154/1154	---M--	200	added ('OK')	image/png	etag:5WY7zJSCXYjY0iv4ojf4vyMWNIJKlBDcZ0tKdPrEBSU=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fbusiness%2Fnatixis.png&w=384&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/natixis4721.png	(from https://yassir.com/ar/business)
00:28:05	593/593	---M--	200	added ('OK')	image/png	etag:wjz4qh0lVRNIhNaosH6FYU8JcghnrEM5tlIAFPPeO5U=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fbusiness%2Fsamiratv.png&w=384&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/samiratv8323.png	(from https://yassir.com/ar/business)
00:28:06	1190/1190	---M--	200	added ('OK')	image/png	etag:F35lwbLfle5a+nOywyCNyMaRosKMS7UWMz9k-kq+eN0=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fbusiness%2Famadeus.png&w=384&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/amadeusb6c7.png	(from https://yassir.com/ar/business)
00:28:07	1072/1072	---M--	200	added ('OK')	image/png	etag:aHIXoI3SiKfYFDKC1QswEzn-ET-h1o84DFdMzhZUTe4=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fbusiness%2Fflyemirates.png&w=384&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/flyemiratesa51b.png	(from https://yassir.com/ar/business)
00:28:08	1393/1393	---M--	200	added ('OK')	image/png	etag:iqzlYD7Ppgmz556k6O4RfFlQNUuN7vS4pxcTrzaTBHo=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fbusiness%2Fempolitic.png&w=384&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/empolitic4c50.png	(from https://yassir.com/ar/business)
00:28:08	1695/1695	---M--	200	added ('OK')	image/png	etag:VxFBARL2V3GacUKvRVMI89EFTdiA7b2ADMswKF1Hr5s=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fbusiness%2Fmerinal.png&w=384&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/merinala630.png	(from https://yassir.com/ar/business)
00:28:09	839/839	---M--	200	added ('OK')	image/png	etag:vHeFMJzibHSWhXsi5UuOcy9WZ4CPOQWi+j0RBKWDcuk=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fbusiness%2Fdecathlon.png&w=384&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/decathlond363.png	(from https://yassir.com/ar/business)
00:28:10	1202/1202	---M--	200	added ('OK')	image/png	etag:uONL6hDNkHhYpjCrH4DFolAshP4pOYaqjiLCGqA+k4Y=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fbusiness%2Fouedkniss.png&w=384&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/ouedkniss7a7e.png	(from https://yassir.com/ar/business)
00:28:11	9239/9239	---M--	200	added ('OK')	image/png	etag:lZljcjKRdQSu+NYrAqzmitB6aoO4iPZt2s61nqvaG2k=	https://yassir.com/_next/image?url=%2Fimages%2Falgeria%2Fback-to-back-phone-pin-map-flag.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/back-to-back-phone-pin-map-flag1796.png	(from https://yassir.com/ar/business)
00:28:12	102986/102986	---MCZ	200	added ('OK')	text/html	etag:%227yvd1nkuq423ra%22	https://yassir.com/ar/business-ridehailing	C:/Users/moham/Desktop/test/yassir.com/ar/business-ridehailing.html	(from https://yassir.com/ar/business)
00:28:14	10474/10474	---M--	200	added ('OK')	image/png	etag:YlMDRk7nyc6qHMJQ6SPQYrmuXTB2fhwW06zx31tiIvQ=	https://yassir.com/_next/image?url=%2Fimages%2Falgeria%2Fsalad.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/salad28a2.png	(from https://yassir.com/ar/business)
00:28:15	9224/9224	---M--	200	added ('OK')	image/png	etag:lr3w1ZwrIZKPekG7cIRPH8jFqVy0+C9TiRaWyELgd4s=	https://yassir.com/_next/image?url=%2Fimages%2Falgeria%2Felectronic-devices.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/electronic-devicesc6e5.png	(from https://yassir.com/ar/business)
00:28:15	12186/12186	---M--	200	added ('OK')	image/png	etag:xdSMK4z-8DZR2sY8r5SPV6EqqjJNGDXwkToaLCVfnEw=	https://yassir.com/_next/image?url=%2Fimages%2Falgeria%2Fpackage-logo.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/package-logo9eee.png	(from https://yassir.com/ar/business)
00:28:16	12460/12460	---M--	200	added ('OK')	image/png	etag:tA6Zqh1O63cuDr3AWqLgU7VGBeCDwG8AcbMVFc--XFY=	https://yassir.com/_next/image?url=%2Fimages%2Falgeria%2Fpackage-box-bowtie-gift-basic.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/package-box-bowtie-gift-basicface.png	(from https://yassir.com/ar/business)
00:28:17	120692/120692	---M--	200	added ('OK')	image/png	etag:3nFHFCALtdH4+6GXkJshj2octT2BPJddXrsA7bI2YaI=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fbusiness%2Fnumbers-image.png&w=1920&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/numbers-image42b5.png	(from https://yassir.com/ar/business)
00:28:18	10715/10715	---MCZ	200	added ('OK')	application/javascript	etag:W/%2229db-1988509f4d8%22	https://yassir.com/_next/static/chunks/1175.7818c237619a094a.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/1175.7818c237619a094a.js	(from https://yassir.com/ar/career)
00:28:19	11335/11335	---MCZ	200	added ('OK')	application/javascript	etag:W/%222c47-1988509f4d8%22	https://yassir.com/_next/static/chunks/6949.f5cc6f1d76b15284.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/6949.f5cc6f1d76b15284.js	(from https://yassir.com/ar/career)
00:28:19	4328/4328	---MCZ	200	added ('OK')	application/javascript	etag:W/%2210e8-1988509f4d8%22	https://yassir.com/_next/static/chunks/8478.21cd15e6cf4304df.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/8478.21cd15e6cf4304df.js	(from https://yassir.com/ar/career)
00:28:20	1033/1033	---MCZ	200	added ('OK')	application/javascript	etag:W/%22409-1988509f4d8%22	https://yassir.com/_next/static/chunks/pages/career-25cfa66f18f3df9f.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/pages/career-25cfa66f18f3df9f.js	(from https://yassir.com/ar/career)
00:28:21	12/12	---M--	307	error ('Temporary%20Redirect')	text/html	date:Wed,%2020%20Aug%202025%2000:53:04%20GMT	https://yassir.com/ar/career/jobs	C:/Users/moham/Desktop/test/yassir.com/ar/career/jobs.a5.delayed	(from https://yassir.com/ar/career)
00:28:25	2940938/2940938	---MCZ	200	added ('OK')	text/html	etag:%221ttn3rbghd1qrbn%22	https://yassir.com/career/jobs	C:/Users/moham/Desktop/test/yassir.com/career/jobs.html	(from https://yassir.com/ar/career)
00:28:25	470356/470356	---M--	200	added ('OK')	image/jpeg	etag:-chYE5pCkpDGtG0E2vKtutxmVXMz3z5RSRosa5lP9xA=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fmain-block-career.jpg&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/main-block-career21bc.jpeg	(from https://yassir.com/ar/career)
00:28:26	69293/69293	---M--	200	added ('OK')	image/png	etag:pm-SYgi5ftWb1B8-do7riF6pMKIcWCfm8fRjPcpznm8=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fcareer-about-us-1.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/career-about-us-1fa99.png	(from https://yassir.com/ar/career)
00:28:27	66817/66817	---M--	200	added ('OK')	image/png	etag:WaGbeHJqvposEM+4kuUBQTsxgBQD1sw-24ny+D9EjPY=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fcareer-about-us-2.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/career-about-us-2d549.png	(from https://yassir.com/ar/career)
00:28:28	25650/25650	---M--	200	added ('OK')	image/png	etag:pGrMGleR6Knx3QhRbEGp+rsNydiXO7r+xn9K-SffypE=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fcareer-about-us-3.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/career-about-us-3bf0a.png	(from https://yassir.com/ar/career)
00:28:28	62074/62074	---M--	200	added ('OK')	image/png	etag:R6Wwj-IxfNqGlTI9rlaTl31YzBucpCO6aTZ37fiOHUM=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fcareer-about-us-4.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/career-about-us-4fdfe.png	(from https://yassir.com/ar/career)
00:28:29	55296/55296	---M--	200	added ('OK')	image/png	etag:BkoYfytkRqwjTYysU4uyk6M2YkmsTgEVJef4p6NL1+U=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fcareer-about-us-5.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/career-about-us-5ce84.png	(from https://yassir.com/ar/career)
00:28:30	58829/58829	---M--	200	added ('OK')	image/png	etag:ondhw9QJtMVOekuD1gqdzjUmZvtQDXPhroACx6UvNOE=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fcareer-about-us-6.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/career-about-us-6d870.png	(from https://yassir.com/ar/career)
00:28:30	90081/90081	---M--	200	added ('OK')	image/png	etag:HQag7NLD77MwpxK5+cpMK-bIcjEpgx-VHyiyu4y4M2o=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fcareer-about-us-7.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/career-about-us-7b53a.png	(from https://yassir.com/ar/career)
00:28:31	90429/90429	---M--	200	added ('OK')	image/png	etag:yvV1+DF3RdUhlCuMBSoNdShhGFg+BHCOvPIfqAKphzk=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fcareer-about-us-8.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/career-about-us-8d70a.png	(from https://yassir.com/ar/career)
00:28:32	71373/71373	---M--	200	added ('OK')	image/png	etag:mrtnQAnWSfeEGk9A61R-kJp2s83bvRtduLrh9QgK5uU=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fteam%2FNoureddine-Tayebi.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/Noureddine-Tayebid611.png	(from https://yassir.com/ar/career)
00:28:33	127564/127564	---M--	200	added ('OK')	image/png	etag:0ZJMoqxOeiK7Wz50UPs4LNMh+qgXyQIjV1Jht1NHV+A=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fteam%2FIsmail-Chaib.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/Ismail-Chaiba1c4.png	(from https://yassir.com/ar/career)
00:28:34	112837/112837	---M--	200	added ('OK')	image/png	etag:qLixt-2FieaDaKIG3L6GgrTh0rqQ6flGoKma7LYyMn0=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fteam%2FAhmed-Fathi.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/Ahmed-Fathi0868.png	(from https://yassir.com/ar/career)
00:28:34	87731/87731	---M--	200	added ('OK')	image/png	etag:Lfx4c3HxTPomHGLDpqDSH2pcV8aal-0RlyVhPlbBCfE=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fteam%2FWassim-Youssef.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/Wassim-Youssefdd97.png	(from https://yassir.com/ar/career)
00:28:35	69541/69541	---M--	200	added ('OK')	image/png	etag:yfjzUFXVKLxeHFAnGPHIUEMYpRJLqK2z6NaPvBsdl9g=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fteam%2FRabia-Farouk.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/Rabia-Farouk3f3e.png	(from https://yassir.com/ar/career)
00:28:35	105881/105881	---M--	200	added ('OK')	image/png	etag:o9bJHWVj6qus0mUqf5r38flCN5AGZOLSlZr-OV8ZIg4=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fteam%2FRiad-Krim.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/Riad-Krim7338.png	(from https://yassir.com/ar/career)
